Iter,dP,du,dv
587,1.41887e-07,1.39949e-07,2.42327e-07
588,1.138e-07,1.36495e-07,2.47669e-07
589,8.33575e-08,1.33166e-07,2.51232e-07
590,5.17435e-08,1.30046e-07,2.52352e-07
591,2.12013e-08,1.27193e-07,2.50668e-07
592,1.78263e-08,1.24631e-07,2.461e-07
593,4.5684e-08,1.22356e-07,2.38826e-07
594,7.31683e-08,1.2033e-07,2.29261e-07
595,9.78113e-08,1.18497e-07,2.18037e-07
596,1.18764e-07,1.16786e-07,2.05976e-07
597,1.35464e-07,1.15127e-07,1.9405e-07
598,1.47533e-07,1.13457e-07,1.8331e-07
599,1.54757e-07,1.11729e-07,1.74751e-07
600,1.57079e-07,1.09917e-07,1.69126e-07
601,1.54596e-07,1.08021e-07,1.66748e-07
602,1.47551e-07,1.0606e-07,1.67389e-07
603,1.36315e-07,1.04073e-07,1.70346e-07
604,1.21379e-07,1.02114e-07,1.74647e-07
605,1.03331e-07,1.00241e-07,1.7927e-07
606,8.28455e-08,9.85108e-08,1.83316e-07
607,6.06794e-08,9.69682e-08,1.8608e-07
608,3.77388e-08,9.56411e-08,1.87084e-07
609,1.59359e-08,9.45348e-08,1.86066e-07
610,1.40396e-08,9.36307e-08,1.82972e-07
611,3.38807e-08,9.28886e-08,1.77934e-07
612,5.37606e-08,9.22515e-08,1.71257e-07
613,7.16274e-08,9.16528e-08,1.63397e-07
614,8.68195e-08,9.10241e-08,1.54942e-07
615,9.89164e-08,9.03025e-08,1.46581e-07
616,1.07638e-07,8.94364e-08,1.39043e-07
617,1.12829e-07,8.83902e-08,1.33008e-07
618,1.14447e-07,8.71466e-08,1.28978e-07
619,1.12566e-07,8.57072e-08,1.27157e-07
620,1.07361e-07,8.40916e-08,1.27383e-07
621,9.91064e-08,8.23347e-08,1.29183e-07
622,8.81582e-08,8.0483e-08,1.31895e-07
623,7.49458e-08,7.85903e-08,1.3482e-07
624,5.99583e-08,7.67116e-08,1.37331e-07
625,4.37396e-08,7.48984e-08,1.38934e-07
626,2.69241e-08,7.31926e-08,1.39288e-07
627,1.07708e-08,7.16228e-08,1.38207e-07
628,9.94178e-09,7.0202e-08,1.35652e-07
629,2.4817e-08,6.89266e-08,1.3172e-07
630,3.93858e-08,6.77787e-08,1.26632e-07
631,5.24236e-08,6.67296e-08,1.2072e-07
632,6.34869e-08,6.57446e-08,1.14415e-07
633,7.22809e-08,6.47884e-08,1.08217e-07
634,7.86071e-08,6.383e-08,1.02658e-07
635,8.23546e-08,6.28464e-08,9.82299e-08
636,8.34967e-08,6.18254e-08,9.52951e-08
637,8.20881e-08,6.07662e-08,9.39941e-08
638,7.82596e-08,5.96794e-08,9.42035e-08
639,7.22117e-08,5.8585e-08,9.55715e-08
640,6.42067e-08,5.75094e-08,9.76133e-08
641,5.45597e-08,5.64818e-08,9.98184e-08
642,4.36311e-08,5.55297e-08,1.0173e-07
643,3.18253e-08,5.46752e-08,1.02989e-07
644,1.96314e-08,5.39312e-08,1.03349e-07
645,8.13907e-09,5.32996e-08,1.02676e-07
646,7.83149e-09,5.27702e-08,1.00943e-07
647,1.84257e-08,5.23221e-08,9.82206e-08
648,2.89605e-08,5.19263e-08,9.4671e-08
649,3.8411e-08,5.1549e-08,9.05335e-08
650,4.64308e-08,5.11554e-08,8.61149e-08
651,5.2799e-08,5.07139e-08,8.17684e-08
652,5.73692e-08,5.01985e-08,7.78628e-08
653,6.006e-08,4.95914e-08,7.4734e-08
654,6.08523e-08,4.8884e-08,7.2624e-08
655,5.97865e-08,4.80774e-08,7.16235e-08
656,5.69584e-08,4.71819e-08,7.16468e-08
657,5.25146e-08,4.62155e-08,7.24554e-08
658,4.66466e-08,4.5202e-08,7.37199e-08
659,3.95835e-08,4.41688e-08,7.50901e-08
660,3.15867e-08,4.31439e-08,7.62492e-08
661,2.29463e-08,4.2153e-08,7.6945e-08
662,1.4003e-08,4.12175e-08,7.70028e-08
663,5.46631e-09,4.03515e-08,7.63276e-08
664,5.53963e-09,3.95614e-08,7.49009e-08
665,1.34757e-08,3.88455e-08,7.27748e-08
666,2.11975e-08,3.81949e-08,7.00666e-08
667,2.80949e-08,3.75952e-08,6.69514e-08
668,3.3936e-08,3.70292e-08,6.36525e-08
669,3.8566e-08,3.64794e-08,6.04276e-08
670,4.18813e-08,3.59306e-08,5.75445e-08
671,4.38242e-08,3.53714e-08,5.52468e-08
672,4.43824e-08,3.47958e-08,5.37079e-08
673,4.35864e-08,3.42038e-08,5.29906e-08
674,4.1507e-08,3.36006e-08,5.3029e-08
675,3.82522e-08,3.29965e-08,5.36468e-08
676,3.39625e-08,3.24046e-08,5.46023e-08
677,2.88066e-08,3.18392e-08,5.56398e-08
678,2.29767e-08,3.1314e-08,5.65285e-08
679,1.66894e-08,3.08395e-08,5.7085e-08
680,1.02089e-08,3.04218e-08,5.71828e-08
681,4.15905e-09,3.00613e-08,5.67534e-08
682,4.36409e-09,2.97525e-08,5.57839e-08
683,1.00155e-08,2.94846e-08,5.43125e-08
684,1.55975e-08,2.92427e-08,5.24243e-08
685,2.05958e-08,2.90096e-08,5.0245e-08
686,2.4829e-08,2.87678e-08,4.79335e-08
687,2.8181e-08,2.85012e-08,4.56709e-08
688,3.05751e-08,2.81968e-08,4.3643e-08
689,3.19692e-08,2.78456e-08,4.20157e-08
690,3.23542e-08,2.74435e-08,4.09051e-08
691,3.17528e-08,2.69913e-08,4.03518e-08
692,3.02168e-08,2.64941e-08,4.031e-08
693,2.78251e-08,2.59614e-08,4.06602e-08
694,2.46803e-08,2.54053e-08,4.12379e-08
695,2.09049e-08,2.48397e-08,4.18677e-08
696,1.66382e-08,2.42789e-08,4.23897e-08
697,1.20354e-08,2.37359e-08,4.26756e-08
698,7.27943e-09,2.32214e-08,4.26361e-08
699,2.77206e-09,2.27424e-08,4.22229e-08
700,3.08355e-09,2.23023e-08,4.14272e-08
701,7.31424e-09,2.19001e-08,4.02771e-08
702,1.14066e-08,2.15313e-08,3.88348e-08
703,1.50552e-08,2.11889e-08,3.71918e-08
704,1.81389e-08,2.08644e-08,3.54642e-08
705,2.05763e-08,2.05491e-08,3.37836e-08
706,2.23133e-08,2.02354e-08,3.22851e-08
707,2.332e-08,1.99178e-08,3.10886e-08
708,2.35907e-08,1.95934e-08,3.02774e-08
709,2.31424e-08,1.92622e-08,2.98793e-08
710,2.20137e-08,1.8927e-08,2.98593e-08
711,2.02624e-08,1.85928e-08,3.01289e-08
712,1.7964e-08,1.82662e-08,3.05676e-08
713,1.52085e-08,1.79544e-08,3.10473e-08
714,1.20988e-08,1.76639e-08,3.14513e-08
715,8.75076e-09,1.73998e-08,3.16866e-08
716,5.30728e-09,1.7165e-08,3.16882e-08
717,2.12727e-09,1.69593e-08,3.14213e-08
718,2.4292e-09,1.67797e-08,3.08797e-08
719,5.44134e-09,1.66207e-08,3.00838e-08
720,8.39871e-09,1.64746e-08,2.90785e-08
721,1.1042e-08,1.63328e-08,2.79295e-08
722,1.32763e-08,1.61862e-08,2.67188e-08
723,1.50404e-08,1.60269e-08,2.5539e-08
724,1.62943e-08,1.58482e-08,2.44836e-08
725,1.7016e-08,1.56457e-08,2.36341e-08
726,1.72015e-08,1.54174e-08,2.30465e-08
727,1.68633e-08,1.51636e-08,2.27386e-08
728,1.60295e-08,1.48872e-08,2.26863e-08
729,1.47425e-08,1.4593e-08,2.28295e-08
730,1.30573e-08,1.42871e-08,2.30861e-08
731,1.10394e-08,1.39768e-08,2.33683e-08
732,8.76316e-09,1.36692e-08,2.35954e-08
733,6.31138e-09,1.33709e-08,2.37023e-08
734,3.78243e-09,1.30872e-08,2.36435e-08
735,1.40511e-09,1.28218e-08,2.33944e-08
736,1.71457e-09,1.25762e-08,2.29511e-08
737,3.96841e-09,1.23501e-08,2.23286e-08
738,6.13706e-09,1.21412e-08,2.15598e-08
739,8.06698e-09,1.1946e-08,2.06924e-08
740,9.69477e-09,1.17603e-08,1.97865e-08
741,1.09778e-08,1.15799e-08,1.89092e-08
742,1.18875e-08,1.14009e-08,1.81283e-08
743,1.24088e-08,1.12207e-08,1.7503e-08
744,1.25389e-08,1.10379e-08,1.70731e-08
745,1.22873e-08,1.08525e-08,1.68508e-08
746,1.16749e-08,1.06659e-08,1.68177e-08
747,1.07328e-08,1.04807e-08,1.69293e-08
748,9.5014e-09,1.03001e-08,1.71256e-08
749,8.02895e-09,1.01277e-08,1.73422e-08
750,6.37037e-09,9.96659e-09,1.75205e-08
751,4.58764e-09,9.81927e-09,1.7613e-08
752,2.75827e-09,9.68699e-09,1.75867e-08
753,1.08967e-09,9.56959e-09,1.74238e-08
754,1.35057e-09,9.46544e-09,1.71215e-08
755,2.95486e-09,9.37164e-09,1.66907e-08
756,4.5215e-09,9.28427e-09,1.61549e-08
757,5.9193e-09,9.19891e-09,1.55483e-08
758,7.09841e-09,9.11105e-09,1.49132e-08
759,8.02672e-09,9.0166e-09,1.42969e-08
760,8.6832e-09,8.91226e-09,1.3746e-08
761,9.0566e-09,8.79579e-09,1.33009e-08
762,9.145e-09,8.66619e-09,1.29883e-08
763,8.95538e-09,8.52374e-09,1.28161e-08
764,8.50298e-09,8.36989e-09,1.27716e-08
765,7.81061e-09,8.2071e-09,1.28245e-08
766,6.90767e-09,8.03858e-09,1.2934e-08
767,5.8292e-09,7.86793e-09,1.30559e-08
768,4.61491e-09,7.69881e-09,1.31496e-08
769,3.30901e-09,7.53454e-09,1.31822e-08
770,1.96444e-09,7.37784e-09,1.31305e-08
771,7.122e-10,7.23051e-09,1.29822e-08
772,9.5232e-10,7.09337e-09,1.27354e-08
773,2.15229e-09,6.96621e-09,1.23983e-08
774,3.30139e-09,6.84794e-09,1.1988e-08
775,4.32214e-09,6.73684e-09,1.15295e-08
776,5.18133e-09,6.63081e-09,1.10537e-08
777,5.85656e-09,6.52775e-09,1.05948e-08
778,6.33297e-09,6.42581e-09,1.01867e-08
779,6.60268e-09,6.32366e-09,9.85863e-09
780,6.6645e-09,6.22063e-09,9.62957e-09
781,6.52369e-09,6.11677e-09,9.50486e-09
782,6.19155e-09,6.01279e-09,9.4748e-09
783,5.68485e-09,5.90995e-09,9.51707e-09
784,5.02523e-09,5.80987e-09,9.60164e-09
785,4.23846e-09,5.71427e-09,9.69634e-09
786,3.35391e-09,5.6247e-09,9.77152e-09
787,2.40476e-09,5.54233e-09,9.80318e-09
788,1.43311e-09,5.46771e-09,9.77453e-09
789,5.59348e-10,5.4007e-09,9.67656e-09
790,7.49978e-10,5.34041e-09,9.50792e-09
791,1.60388e-09,5.28534e-09,9.27448e-09
792,2.4337e-09,5.23348e-09,8.98854e-09
793,3.17279e-09,5.18258e-09,8.66783e-09
794,3.795e-09,5.13035e-09,8.33413e-09
795,4.28342e-09,5.07473e-09,8.01137e-09
796,4.62704e-09,5.01405e-09,7.72299e-09
797,4.82007e-09,4.94721e-09,7.48879e-09
798,4.86164e-09,4.87371e-09,7.32163e-09
799,4.75562e-09,4.79371e-09,7.2249e-09
800,4.51028e-09,4.70798e-09,7.19194e-09
801,4.13786e-09,4.61778e-09,7.20756e-09
802,3.65412e-09,4.52474e-09,7.2513e-09
803,3.07778e-09,4.43071e-09,7.30109e-09
804,2.43005e-09,4.33754e-09,7.33649e-09
805,1.73454e-09,4.24692e-09,7.34081e-09
806,1.01977e-09,4.1602e-09,7.30235e-09
807,3.61191e-10,4.07831e-09,7.21485e-09
808,5.28358e-10,4.00165e-09,7.07754e-09
809,1.16689e-09,3.93014e-09,6.89476e-09
810,1.7757e-09,3.86323e-09,6.67555e-09
811,2.31553e-09,3.80007e-09,6.43283e-09
812,2.76899e-09,3.73964e-09,6.18247e-09
813,3.12431e-09,3.68089e-09,5.94186e-09
814,3.37373e-09,3.62291e-09,5.72798e-09
815,3.51316e-09,3.56506e-09,5.55512e-09
816,3.54213e-09,3.507e-09,5.43243e-09
817,3.46353e-09,3.44878e-09,5.36217e-09
818,3.28348e-09,3.39075e-09,5.33928e-09
819,3.01102e-09,3.33354e-09,5.35253e-09
820,2.65771e-09,3.27795e-09,5.38691e-09
821,2.23736e-09,3.22482e-09,5.42631e-09
822,1.76565e-09,3.17491e-09,5.45579e-09
823,1.26036e-09,3.12875e-09,5.46321e-09
824,7.44399e-10,3.0866e-09,5.44005e-09
825,2.8794e-10,3.04835e-09,5.38176e-09
826,4.15967e-10,3.01351e-09,5.28774e-09
827,8.70206e-10,2.98131e-09,5.1611e-09
828,1.3097e-09,2.95072e-09,5.00826e-09
829,1.70046e-09,2.92058e-09,4.8384e-09
830,2.02876e-09,2.88974e-09,4.66269e-09
831,2.28569e-09,2.85717e-09,4.49325e-09
832,2.46551e-09,2.82201e-09,4.34179e-09
833,2.56521e-09,2.78372e-09,4.21805e-09
834,2.58443e-09,2.74206e-09,4.12818e-09
835,2.52531e-09,2.69712e-09,4.07366e-09
836,2.39231e-09,2.6493e-09,4.05098e-09
837,2.19203e-09,2.59924e-09,4.05251e-09
838,1.9329e-09,2.5478e-09,4.06802e-09
839,1.62493e-09,2.49589e-09,4.08647e-09
840,1.27944e-09,2.44447e-09,4.09755e-09
841,9.0904e-10,2.39438e-09,4.09286e-09
842,5.2913e-10,2.34632e-09,4.06648e-09
843,1.83423e-10,2.30074e-09,4.01527e-09
844,2.92813e-10,2.25787e-09,3.9389e-09
845,6.32421e-10,2.21765e-09,3.83971e-09
846,9.54941e-10,2.17982e-09,3.72241e-09
847,1.24041e-09,2.14397e-09,3.59369e-09
848,1.47972e-09,2.10958e-09,3.46169e-09
849,1.66667e-09,2.07614e-09,3.33521e-09
850,1.79721e-09,2.04321e-09,3.22273e-09
851,1.86924e-09,2.01046e-09,3.13127e-09
852,1.88256e-09,1.97775e-09,3.06521e-09
853,1.83879e-09,1.94509e-09,3.0255e-09
854,1.74124e-09,1.91267e-09,3.0095e-09
855,1.59475e-09,1.88079e-09,3.01156e-09
856,1.40554e-09,1.84985e-09,3.02417e-09
857,1.18097e-09,1.82026e-09,3.03925e-09
858,9.29441e-10,1.79238e-09,3.04931e-09
859,6.60479e-10,1.76647e-09,3.04819e-09
860,3.86569e-10,1.74263e-09,3.03159e-09
861,1.48767e-10,1.72079e-09,2.99722e-09
862,2.30444e-10,1.70069e-09,2.94481e-09
863,4.71955e-10,1.68193e-09,2.87602e-09
864,7.04692e-10,1.66397e-09,2.79418e-09
865,9.11272e-10,1.64623e-09,2.70404e-09
866,1.08447e-09,1.62813e-09,2.61131e-09
867,1.21962e-09,1.60914e-09,2.5221e-09
868,1.31369e-09,1.58883e-09,2.44228e-09
869,1.36514e-09,1.56693e-09,2.37661e-09
870,1.37382e-09,1.54333e-09,2.32806e-09
871,1.34093e-09,1.51808e-09,2.29724e-09
872,1.26886e-09,1.49138e-09,2.28232e-09
873,1.16118e-09,1.46356e-09,2.27947e-09
874,1.02238e-09,1.43507e-09,2.28356e-09
875,8.57828e-10,1.40637e-09,2.28907e-09
876,6.7356e-10,1.37794e-09,2.29082e-09
877,4.7632e-10,1.35021e-09,2.28457e-09
878,2.74428e-10,1.32353e-09,2.26734e-09
879,9.33657e-11,1.29814e-09,2.23755e-09
880,1.62096e-10,1.27415e-09,2.19509e-09
881,3.42638e-10,1.25153e-09,2.1412e-09
882,5.13477e-10,1.23016e-09,2.07833e-09
883,6.64427e-10,1.20982e-09,2.00993e-09
884,7.907e-10,1.19028e-09,1.94017e-09
885,8.89048e-10,1.17128e-09,1.8735e-09
886,9.57351e-10,1.15259e-09,1.81414e-09
887,9.9453e-10,1.13407e-09,1.76555e-09
888,1.00051e-09,1.11564e-09,1.7298e-09
889,9.76191e-10,1.09731e-09,1.7073e-09
890,9.23357e-10,1.07917e-09,1.69667e-09
891,8.44616e-10,1.06138e-09,1.69506e-09
892,7.43294e-10,1.04412e-09,1.69872e-09
893,6.23333e-10,1.02761e-09,1.70361e-09
894,4.89221e-10,1.01201e-09,1.70594e-09
895,3.46071e-10,9.97438e-10,1.70262e-09
896,2.00703e-10,9.83942e-10,1.69147e-09
897,7.72102e-11,9.71473e-10,1.67135e-09
898,1.27523e-10,9.59895e-10,1.64214e-09
899,2.5587e-10,9.48993e-10,1.60471e-09
900,3.79103e-10,9.38499e-10,1.56081e-09
901,4.88303e-10,9.28112e-10,1.51287e-09
902,5.79668e-10,9.17536e-10,1.4638e-09
903,6.50739e-10,9.06505e-10,1.4167e-09
904,6.99937e-10,8.94806e-10,1.37448e-09
905,7.26464e-10,8.82302e-10,1.33948e-09
906,7.30268e-10,8.68938e-10,1.31312e-09
907,7.12001e-10,8.54741e-10,1.29566e-09
908,6.72972e-10,8.39821e-10,1.28614e-09
909,6.15081e-10,8.24348e-10,1.28264e-09
910,5.40748e-10,8.08543e-10,1.28258e-09
911,4.52832e-10,7.92646e-10,1.28321e-09
912,3.5456e-10,7.76902e-10,1.28191e-09
913,2.49537e-10,7.6153e-10,1.27657e-09
914,1.42269e-10,7.46705e-10,1.26567e-09
915,4.76943e-11,7.32547e-10,1.24844e-09
916,8.96358e-11,7.19112e-10,1.22484e-09
917,1.85575e-10,7.06391e-10,1.19551e-09
918,2.76059e-10,6.94321e-10,1.16175e-09
919,3.5587e-10,6.82803e-10,1.12533e-09
920,4.22494e-10,6.71711e-10,1.08838e-09
921,4.74225e-10,6.60924e-10,1.05312e-09
922,5.09953e-10,6.50333e-10,1.02169e-09
923,5.29125e-10,6.39863e-10,9.9575e-10
